4
14
16
1
-6
8
23
17
6
-5
7
23
23
13
7
7
15
25
16
11
3
9
13
8
3
5
7
8
5
-2
1
11
17
9
-1
3
14
15
9
4
8
14
9
5
2
5
12
7
-1
0
12
14
10
0
7
14
18
14
1
-1
7
19
11
0
-7
1
13
12
-5
-6
4
8
5
-5
0
16
20
6
0
6
12
30
24
14
13
20
28
32
15
11
23
22
14
5
-1
5
4
-4
-9
-13
-8
-5
3
3
0
5
8
14
21
21
25
24
14
13
24
36
37
14
0
6
18
23
13
0
-4
3
1
-4
-6
1
5
4
-15
-32
-18
7
13
-7
-34
-22
14
25
12
-5
-7
15
28
23
22
26
30
31
27
29
51
63
56
32
13
17
28
29
15
-7
-18
-23
-25
-23
-17
-17
-22
-27
-24
-11
7
27
28
17
10
23
38
37
26
25
36
37
17
3
11
36
38
14
-17
-17
-1
16
15
0
-14
-18
-14
-9
-17
-25
-17
-9
-12
-36
-48
-26
6
20
7
-18
-24
-6
12
25
27
25
30
28
30
39
54
59
53
36
22
16
10
4
-1
-6
-14
-32
-44
-38
-25
-16
-22
-34
-33
-23
-7
3
1
2
8
18
23
27
24
28
31
28
24
22
27
34
33
19
9
3
8
12
8
-1
-11
-13
-12
-13
-19
-22
-21
-21
-16
-20
-24
-34
-33
-19
6
18
7
-16
-25
-8
17
35
30
25
20
23
29
37
46
54
43
22
0
-12
-6
4
4
-12
-33
-47
-46
-40
-34
-28
-25
-31
-36
-32
-14
6
19
21
16
14
12
21
34
41
37
20
5
6
21
38
36
19
-4
-17
-8
10
20
13
-3
-20
-29
-27
-15
-6
-6
-13
-19
-30
-47
-47
-25
13
33
23
-15
-35
-11
23
49
50
39
32
25
13
16
41
63
63
30
-8
-24
-13
8
16
5
-14
-37
-53
-49
-36
-14
-8
-19
-37
-48
-32
-7
23
34
24
5
-9
-2
26
49
54
35
7
-3
8
39
57
53
26
1
-8
0
17
26
21
-2
-24
-39
-36
-16
4
10
-3
-26
-45
-48
-29
3
36
47
18
-23
-35
-6
42
72
64
35
14
9
16
34
57
70
58
27
-9
-21
-6
19
28
15
-15
-42
-56
-49
-30
-10
-1
-14
-34
-50
-37
-1
33
42
24
2
-4
12
29
41
44
34
17
6
12
33
51
52
30
3
-6
6
21
23
14
1
-10
-22
-25
-18
-8
7
6
-14
-39
-49
-28
11
42
43
12
-20
-26
2
42
61
53
37
26
18
12
23
52
74
69
31
-5
-16
-4
15
25
20
1
-25
-46
-47
-28
3
19
9
-15
-30
-25
-1
21
32
32
24
12
6
15
27
38
38
30
23
21
30
37
32
21
14
19
16
9
-2
-7
-6
-6
-12
-20
-23
-16
-9
-7
-18
-29
-31
-16
9
28
27
5
-12
-15
7
33
42
32
24
19
18
13
17
37
52
49
22
-5
-17
-9
6
14
6
-10
-23
-31
-34
-31
-18
3
11
0
-16
-23
-10
12
22
25
21
18
12
6
5
13
24
33
31
24
20
15
13
12
16
22
23
10
-7
-20
-17
-8
-1
-2
-11
-19
-19
-15
-13
-17
-16
-2
14
21
14
2
-4
5
15
28
29
26
23
21
16
9
11
27
47
45
23
1
-11
-8
0
8
8
4
-10
-20
-27
-27
-13
4
18
11
-7
-19
-12
6
19
26
24
18
12
6
3
9
22
33
33
26
15
9
9
14
13
13
14
9
-6
-20
-20
-14
-6
-3
-8
-15
-18
-18
-14
-17
-14
-3
16
25
14
-3
-12
-5
9
16
15
12
12
12
10
4
9
26
47
45
25
4
-7
-6
4
7
3
-2
-10
-19
-28
-30
-22
-5
10
11
-4
-15
-14
-2
9
15
17
20
12
-2
-10
-7
6
21
28
28
19
10
4
4
11
20
22
12
-5
-15
-17
-10
-6
-7
-6
-6
-4
-10
-20
-28
-20
0
15
18
5
-10
-18
-11
-1
6
12
17
17
8
-2
-6
2
24
44
43
22
1
-9
-3
2
7
10
7
-7
-20
-28
-28
-20
-6
7
4
-8
-24
-29
-17
2
12
12
10
3
-3
-5
-3
7
21
32
34
23
11
3
6
14
21
18
10
-1
-8
-13
-17
-17
-11
-3
4
0
-15
-30
-32
-23
1
14
14
2
-17
-27
-26
-13
0
12
14
10
-1
-9
-10
7
30
43
39
19
-1
-12
-12
-5
1
7
5
-10
-28
-36
-36
-24
-8
4
1
-14
-28
-30
-19
-2
10
14
10
4
-4
-10
-7
3
23
35
35
22
6
-1
4
11
18
17
10
3
-9
-20
-30
-25
-7
13
12
-8
-34
-42
-23
0
15
18
8
-9
-22
-28
-19
1
21
31
24
4
-11
-9
11
33
45
42
28
11
-6
-16
-10
4
13
10
-6
-27
-37
-34
-23
-11
-2
3
-5
-16
-27
-25
-7
15
24
19
10
3
0
-3
2
18
37
44
31
7
-8
-8
2
13
15
10
0
-12
-28
-40
-35
-13
13
15
-14
-45
-50
-29
1
18
15
2
-15
-25
-25
-19
3
34
47
33
3
-19
-11
20
43
43
31
14
-1
-16
-24
-16
1
12
5
-16
-38
-47
-36
-16
-1
2
-6
-11
-18
-18
-15
-3
11
20
17
11
2
-2
-1
9
22
31
29
19
8
-1
-1
3
7
10
11
3
-14
-33
-39
-24
-2
7
-7
-26
-32
-22
-4
14
19
9
-7
-22
-24
-10
13
32
41
33
11
-3
4
26
42
38
26
8
-9
-16
-10
3
10
3
-12
-25
-35
-35
-27
-12
1
1
-13
-26
-25
-14
7
17
15
8
2
5
7
9
13
21
24
17
7
0
-3
4
12
8
0
-13
-20
-17
-18
-20
-11
-3
-7
-27
-41
-30
-5
19
22
10
-10
-24
-21
-8
7
23
35
38
25
1
-3
20
51
55
30
5
-6
-7
-8
-4
6
7
-1
-20
-36
-44
-36
-14
0
2
-9
-18
-18
-8
8
22
31
32
23
11
11
16
20
21
23
21
18
8
4
5
8
13
12
3
-7
-15
-16
-16
-14
-3
-1
-13
-35
-42
-26
-1
16
17
0
-17
-21
-14
3
18
34
43
44
30
16
17
38
57
51
27
10
-4
-11
-8
1
7
2
-13
-30
-38
-34
-22
-13
-13
-20
-23
-14
-7
0
6
19
25
25
19
20
23
27
25
21
17
18
18
18
